id,extra_features_lst,extra_features_count,abs,airbags,airconditioning,alarm,alloywheels,am/fmradio,analogeaircondition,anti-theftsystem,aux,backpowerwindows,bluetooth,cassetteradio,cdchanger,cdplayer,centrallock,closingmirrors,cruisecontrol,driverairbag,dvdplayer,ebd,electricchairs,electricmirrors,electronicwindow,eps,esp,fabricbrushes,foglight,foglights,frontpowerwindows,frontsensors,gps,intelligentparkingsystem,keyless,leatherseats,multifunction,navigationsystem,off-roadtyres,passengerairbag,powerlocks,powermirrors,powerseats,powersteering,powerwindows,premiumwheels/rims,rearcamera,rearspoiler,rearviewcamera,roofrack,sensors,sideairbag,startengine,steptronic,sunroof,tintedglass,touchactivateddoorlock,touchscreen,tractioncontrol,usb
14888,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'off-roadtyres' 'powerlocks' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'usb']",14,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14890,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'leatherseats' 'navigationsystem' 'off-roadtyres'
 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'rearviewcamera' 'touchscreen' 'usb']",20,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
14893,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'powerseats']",12,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14895,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'leatherseats' 'off-roadtyres' 'sensors' 'powerlocks'
 'powerseats' 'powersteering' 'powerwindows' 'usb']",17,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14897,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows']",13,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14898,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'roofrack' 'sunroof' 'touchscreen' 'usb']",26,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
14899,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'foglights'
 'keyless' 'leatherseats' 'sensors' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'premiumwheels/rims' 'usb']",16,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14901,['airconditioning' 'alloywheels'],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14902,"['powersteering' 'airconditioning' 'keyless' 'electricmirrors'
 'frontpowerwindows' 'backpowerwindows' 'aux' 'cdplayer' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'alloywheels']",13,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14903,"['electricmirrors' 'leatherseats' 'airconditioning' 'keyless'
 'frontpowerwindows' 'backpowerwindows' 'aux' 'cassetteradio' 'bluetooth'
 'cdplayer' 'multifunction' 'abs' 'driverairbag' 'ebd' 'passengerairbag'
 'alloywheels']",16,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14904,"['airconditioning' 'keyless' 'frontpowerwindows' 'backpowerwindows'
 'cdchanger' 'foglight' 'alarm']",7,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14905,"['electricmirrors' 'closingmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'touchscreen' 'powersteering' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'aux' 'bluetooth' 'multifunction'
 'anti-theftsystem' 'abs' 'sensors' 'driverairbag' 'ebd' 'passengerairbag'
 'alloywheels' 'rearcamera' 'startengine' 'foglight' 'alarm' 'centrallock'
 'rearspoiler']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
14906,"['leatherseats' 'powersteering' 'airconditioning' 'touchscreen'
 'intelligentparkingsystem' 'keyless' 'electricmirrors' 'closingmirrors'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'multifunction'
 'aux' 'dvdplayer' 'bluetooth' 'cdplayer' 'sensors' 'abs' 'ebd'
 'driverairbag' 'anti-theftsystem' 'passengerairbag' 'alloywheels' 'alarm'
 'foglight' 'startengine' 'centrallock' 'rearspoiler' 'rearcamera']",29,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
14907,"['airconditioning' 'powersteering' 'keyless' 'electricmirrors'
 'fabricbrushes' 'backpowerwindows' 'frontpowerwindows' 'aux' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'anti-theftsystem' 'foglight' 'alarm'
 'centrallock']",16,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14908,"['airconditioning' 'powersteering' 'keyless' 'electricmirrors'
 'fabricbrushes' 'backpowerwindows' 'frontpowerwindows' 'aux' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'anti-theftsystem' 'foglight' 'alarm'
 'centrallock']",16,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14909,"['powersteering' 'airconditioning' 'electricmirrors' 'keyless'
 'leatherseats' 'fabricbrushes' 'frontpowerwindows' 'backpowerwindows'
 'tintedglass' 'multifunction' 'aux' 'bluetooth' 'cassetteradio' 'ebd'
 'anti-theftsystem' 'abs' 'sensors' 'driverairbag' 'passengerairbag'
 'foglight' 'alloywheels' 'centrallock' 'alarm' 'rearspoiler']",24,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
14910,"['airconditioning' 'powersteering' 'keyless' 'electricmirrors'
 'fabricbrushes' 'backpowerwindows' 'frontpowerwindows' 'aux' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'anti-theftsystem' 'foglight' 'alarm'
 'centrallock']",16,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14912,"['powersteering' 'airconditioning' 'sunroof' 'keyless' 'electricmirrors'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'cdplayer' 'aux'
 'cassetteradio' 'multifunction' 'cdchanger' 'abs' 'ebd' 'driverairbag'
 'passengerairbag' 'foglight' 'alloywheels' 'alarm' 'centrallock']",21,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
14913,"['airconditioning' 'powersteering' 'keyless' 'electricmirrors'
 'fabricbrushes' 'backpowerwindows' 'frontpowerwindows' 'aux' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'anti-theftsystem' 'foglight' 'alarm'
 'centrallock']",16,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14914,"['powersteering' 'airconditioning' 'electricmirrors' 'keyless'
 'leatherseats' 'intelligentparkingsystem' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'aux' 'multifunction' 'usb'
 'cassetteradio' 'cdplayer' 'anti-theftsystem' 'abs' 'ebd' 'driverairbag'
 'passengerairbag' 'alloywheels' 'alarm' 'centrallock' 'foglight'
 'rearspoiler']",24,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
14915,"['electricmirrors' 'fabricbrushes' 'airconditioning' 'keyless'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'multifunction'
 'aux' 'cassetteradio' 'abs' 'driverairbag' 'sensors' 'passengerairbag'
 'centrallock' 'alloywheels' 'rearspoiler' 'foglight']",18,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
14916,"['airconditioning' 'electricmirrors' 'keyless' 'closingmirrors'
 'fabricbrushes' 'frontpowerwindows' 'backpowerwindows' 'tintedglass'
 'aux' 'cassetteradio' 'cdplayer' 'abs' 'ebd' 'driverairbag'
 'passengerairbag' 'foglight' 'alloywheels' 'alarm' 'centrallock'
 'rearspoiler']",20,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14917,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'touchscreen' 'usb']",24,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
14920,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'powerlocks'
 'powermirrors' 'powersteering' 'powerwindows']",9,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14921,"['abs' 'airconditioning' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'foglights' 'leatherseats' 'sensors' 'powerlocks' 'powerwindows'
 'touchscreen' 'usb']",13,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
14922,"['abs' 'airconditioning' 'airbags' 'am/fmradio' 'aux' 'foglights'
 'off-roadtyres' 'powerlocks' 'powerwindows' 'premiumwheels/rims'
 'roofrack' 'usb']",12,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14923,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14924,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14926,['abs' 'analogeaircondition' 'powermirrors' 'electronicwindow' 'airbags'],5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14927,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14931,['analogeaircondition' 'airbags'],2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14935,['keyless' 'aux' 'abs' 'analogeaircondition' 'electronicwindow' 'airbags'],6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14938,"['keyless' 'aux' 'abs' 'bluetooth' 'analogeaircondition' 'powermirrors'
 'electronicwindow' 'airbags']",8,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14943,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'premiumwheels/rims' 'rearviewcamera'
 'touchscreen' 'usb']",23,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
14944,"['leatherseats' 'airconditioning' 'keyless' 'powersteering'
 'frontpowerwindows' 'backpowerwindows' 'dvdplayer' 'usb' 'cdplayer'
 'multifunction' 'driverairbag' 'passengerairbag' 'sensors' 'sideairbag'
 'alloywheels' 'foglight']",16,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
14945,"['electricmirrors' 'airconditioning' 'fabricbrushes' 'keyless'
 'powersteering' 'backpowerwindows' 'tintedglass' 'frontpowerwindows'
 'aux' 'bluetooth' 'cassetteradio' 'cdplayer' 'multifunction' 'ebd' 'abs'
 'anti-theftsystem' 'driverairbag' 'alloywheels' 'rearcamera'
 'rearspoiler' 'foglight' 'alarm']",22,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
14946,"['intelligentparkingsystem' 'powersteering' 'airconditioning'
 'touchscreen' 'electricmirrors' 'keyless' 'closingmirrors' 'leatherseats'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'aux' 'usb'
 'multifunction' 'bluetooth' 'esp' 'ebd' 'sideairbag' 'abs' 'sensors'
 'anti-theftsystem' 'frontsensors' 'driverairbag' 'eps' 'passengerairbag'
 'foglight' 'alloywheels' 'rearcamera' 'steptronic' 'rearspoiler'
 'cruisecontrol' 'startengine' 'centrallock' 'alarm']",34,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1
14947,"['electricmirrors' 'leatherseats' 'airconditioning' 'powersteering'
 'keyless' 'frontpowerwindows' 'backpowerwindows' 'cassetteradio' 'aux'
 'cdplayer' 'bluetooth' 'anti-theftsystem' 'ebd' 'sideairbag' 'abs'
 'driverairbag' 'passengerairbag' 'alloywheels' 'centrallock' 'alarm']",20,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14948,"['electricmirrors' 'leatherseats' 'airconditioning' 'keyless'
 'backpowerwindows' 'frontpowerwindows' 'cassetteradio' 'aux' 'cdplayer'
 'abs' 'driverairbag' 'sensors' 'alloywheels' 'centrallock' 'alarm']",15,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14949,"['airconditioning' 'powersteering' 'keyless' 'electricmirrors'
 'fabricbrushes' 'backpowerwindows' 'frontpowerwindows' 'aux' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'anti-theftsystem' 'foglight' 'alarm'
 'centrallock']",16,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14950,"['powersteering' 'intelligentparkingsystem' 'electricmirrors'
 'airconditioning' 'closingmirrors' 'keyless' 'leatherseats'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'aux' 'usb'
 'bluetooth' 'cdplayer' 'multifunction' 'ebd' 'abs' 'anti-theftsystem'
 'sensors' 'driverairbag' 'passengerairbag' 'alloywheels' 'rearspoiler'
 'foglight' 'alarm' 'startengine' 'centrallock']",27,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
14952,"['powersteering' 'airconditioning' 'keyless' 'frontpowerwindows'
 'backpowerwindows' 'alloywheels' 'alarm']",7,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14953,"['electricmirrors' 'powersteering' 'airconditioning' 'keyless'
 'frontpowerwindows' 'backpowerwindows' 'aux' 'cdplayer' 'bluetooth' 'abs'
 'driverairbag' 'anti-theftsystem' 'ebd' 'passengerairbag' 'alloywheels'
 'alarm']",16,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14955,"['electricmirrors' 'closingmirrors' 'sunroof' 'airconditioning'
 'leatherseats' 'keyless' 'powersteering' 'frontpowerwindows'
 'backpowerwindows' 'usb' 'bluetooth' 'dvdplayer' 'aux' 'anti-theftsystem'
 'abs' 'driverairbag' 'ebd' 'passengerairbag' 'alloywheels' 'rearcamera'
 'cruisecontrol' 'alarm' 'centrallock' 'rearspoiler']",24,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
14956,"['fabricbrushes' 'airconditioning' 'keyless' 'powersteering'
 'electricmirrors' 'backpowerwindows' 'frontpowerwindows' 'cassetteradio'
 'cdplayer' 'aux' 'anti-theftsystem' 'abs' 'driverairbag'
 'passengerairbag' 'foglight' 'alarm' 'centrallock']",17,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14957,"['powersteering' 'airconditioning' 'keyless' 'electricmirrors'
 'frontpowerwindows' 'backpowerwindows' 'aux' 'cdplayer' 'abs' 'ebd'
 'driverairbag' 'passengerairbag' 'alloywheels']",13,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14958,"['electricmirrors' 'airconditioning' 'leatherseats' 'keyless'
 'powersteering' 'frontpowerwindows' 'backpowerwindows' 'tintedglass'
 'aux' 'usb' 'cassetteradio' 'cdplayer' 'abs' 'eps' 'sensors'
 'driverairbag' 'passengerairbag' 'alloywheels' 'alarm' 'foglight'
 'centrallock' 'rearspoiler']",22,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
14959,"['leatherseats' 'airconditioning' 'keyless' 'powersteering' 'sunroof'
 'electricmirrors' 'backpowerwindows' 'frontpowerwindows' 'cassetteradio'
 'aux' 'abs' 'driverairbag' 'sideairbag' 'foglight' 'alarm' 'centrallock']",16,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14960,"['powersteering' 'intelligentparkingsystem' 'electricmirrors'
 'airconditioning' 'closingmirrors' 'keyless' 'leatherseats'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'aux' 'usb'
 'bluetooth' 'multifunction' 'cdplayer' 'ebd' 'abs' 'anti-theftsystem'
 'sensors' 'driverairbag' 'passengerairbag' 'alloywheels' 'rearspoiler'
 'foglight' 'alarm' 'centrallock']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
14961,"['sunroof' 'intelligentparkingsystem' 'touchscreen' 'powersteering'
 'airconditioning' 'electricmirrors' 'keyless' 'closingmirrors'
 'fabricbrushes' 'frontpowerwindows' 'backpowerwindows' 'tintedglass'
 'aux' 'multifunction' 'usb' 'dvdplayer' 'bluetooth' 'ebd' 'abs'
 'anti-theftsystem' 'sensors' 'frontsensors' 'driverairbag' 'esp' 'eps'
 'passengerairbag' 'alloywheels' 'foglight' 'rearcamera' 'cruisecontrol'
 'startengine' 'centrallock' 'alarm']",33,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
14962,['electricmirrors' 'abs' 'driverairbag' 'ebd'],4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14963,"['electricmirrors' 'airconditioning' 'powersteering' 'keyless'
 'touchscreen' 'frontpowerwindows' 'backpowerwindows' 'tintedglass'
 'multifunction' 'aux' 'abs' 'anti-theftsystem' 'driverairbag' 'ebd'
 'passengerairbag' 'centrallock' 'alloywheels' 'rearspoiler' 'foglight'
 'alarm' 'rearcamera']",21,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
14964,"['electricmirrors' 'closingmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'powersteering' 'frontpowerwindows' 'backpowerwindows'
 'tintedglass' 'aux' 'bluetooth' 'multifunction' 'anti-theftsystem' 'abs'
 'sensors' 'driverairbag' 'ebd' 'passengerairbag' 'alloywheels'
 'rearcamera' 'foglight' 'alarm' 'centrallock' 'rearspoiler']",24,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
14965,"['electricmirrors' 'airconditioning' 'leatherseats' 'keyless'
 'powersteering' 'frontpowerwindows' 'backpowerwindows' 'tintedglass'
 'aux' 'usb' 'cassetteradio' 'cdplayer' 'abs' 'eps' 'sensors'
 'driverairbag' 'passengerairbag' 'alloywheels' 'alarm' 'foglight'
 'centrallock' 'rearspoiler']",22,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
